January,Hour,kWh,MWh,February,Hour,kWh,MWh,March,Hour,kWh,MWh,April,Hour,kWh,MWh,May,Hour,kWh,MWh,June,Hour,kWh,MWh,July,Hour,kWh,MWh,August,Hour,kWh,MWh,September,Hour,kWh,MWh
1/27/23,8,"15,701.00",15.7,2/27/23,8,"15,539.00",15.539,3/27/23,9,"15,160.00",15.16,4/27/23,8,"14,755.00",14.755,5/27/23,8,"14,298.00",14.298,6/27/23,8,"15,124.00",15.124,7/27/23,8,"14,933.00",14.93,8/27/23,8,"14,995.00",15,9/27/23,8,"15,024.00",15.02
1/27/23,9,"15,698.00",15.7,2/27/23,9,"15,610.00",15.61,3/27/23,10,"15,163.00",15.163,4/27/23,9,"14,765.00",14.765,5/27/23,9,"14,321.00",14.321,6/27/23,9,"12,354.00",12.354,7/27/23,9,"15,089.00",15.09,8/27/23,9,"15,066.00",15.07,9/27/23,9,"15,017.00",15.02
1/27/23,10,"15,708.00",15.71,2/27/23,10,"15,769.00",15.769,3/27/23,11,"15,212.00",15.212,4/27/23,10,"14,797.00",14.797,5/27/23,10,"14,373.00",14.373,6/27/23,10,"15,001.00",15.001,7/27/23,10,"15,264.00",15.26,8/27/23,10,"15,189.00",15.19,9/27/23,10,"15,037.00",15.04
1/27/23,11,"15,746.00",15.75,2/27/23,11,"15,776.00",15.776,3/27/23,12,"15,351.00",15.351,4/27/23,11,"14,807.00",14.807,5/27/23,11,"14,444.00",14.444,6/27/23,11,"15,089.00",15.089,7/27/23,11,"15,471.00",15.47,8/27/23,11,"15,384.00",15.38,9/27/23,11,"15,053.00",15.05
1/27/23,12,"15,746.00",15.75,2/27/23,12,"15,818.00",15.818,3/27/23,13,"15,465.00",15.465,4/27/23,12,"14,836.00",14.836,5/27/23,12,"14,512.00",14.512,6/27/23,12,"15,231.00",15.231,7/27/23,12,"13,417.00",13.42,8/27/23,12,"15,542.00",15.54,9/27/23,12,"15,072.00",15.07
1/27/23,13,"15,792.00",15.79,2/27/23,13,"15,808.00",15.808,3/27/23,14,"15,516.00",15.516,4/27/23,13,"14,852.00",14.852,5/27/23,13,"14,593.00",14.593,6/27/23,13,"15,338.00",15.338,7/27/23,13,314,0.31,8/27/23,13,"13,867.00",13.87,9/27/23,13,"15,050.00",15.05
1/27/23,14,"15,847.00",15.85,2/27/23,14,"15,866.00",15.866,3/27/23,15,"15,604.00",15.604,4/27/23,14,"14,872.00",14.872,5/27/23,14,"14,693.00",14.693,6/27/23,14,"15,435.00",15.435,7/27/23,14,311,0.31,8/27/23,14,321,0.32,9/27/23,14,"15,069.00",15.07
1/27/23,15,"15,860.00",15.86,2/27/23,15,"15,947.00",15.947,3/27/23,16,"15,691.00",15.691,4/27/23,15,"14,872.00",14.872,5/27/23,15,"14,736.00",14.736,6/27/23,15,"1,439.00",1.439,7/27/23,15,301,0.3,8/27/23,15,301,0.3,9/27/23,15,"15,076.00",15.08
1/27/23,16,"15,860.00",15.86,2/27/23,16,"15,947.00",15.947,3/27/23,17,"15,730.00",15.73,4/27/23,16,"14,875.00",14.875,5/27/23,16,"14,794.00",14.794,6/27/23,16,910,0.91,7/27/23,16,308,0.31,8/27/23,16,288,0.29,9/27/23,16,"15,108.00",15.11
1/27/23,17,"15,866.00",15.87,2/27/23,17,"16,032.00",16.032,3/27/23,18,"15,759.00",15.759,4/27/23,17,"14,865.00",14.865,5/27/23,17,"14,820.00",14.82,6/27/23,17,878,0.878,7/27/23,17,301,0.3,8/27/23,17,282,0.28,9/27/23,17,"15,072.00",15.07
1/27/23,18,"15,853.00",15.85,2/27/23,18,"16,113.00",16.113,3/27/23,19,"15,695.00",15.695,4/27/23,18,"14,868.00",14.868,5/27/23,18,"14,797.00",14.797,6/27/23,18,875,0.875,7/27/23,18,308,0.31,8/27/23,18,288,0.29,9/27/23,18,"15,095.00",15.1
1/27/23,19,"15,798.00",15.8,2/27/23,19,"16,145.00",16.145,3/27/23,20,"15,581.00",15.581,4/27/23,19,"14,862.00",14.862,5/27/23,19,"14,736.00",14.736,6/27/23,19,852,0.852,7/27/23,19,292,0.29,8/27/23,19,"13,488.00",13.49,9/27/23,19,"15,082.00",15.08
1/27/23,20,"15,759.00",15.76,2/27/23,20,"16,087.00",16.087,3/27/23,21,"15,351.00",15.351,4/27/23,20,"14,842.00",14.842,5/27/23,20,"14,609.00",14.609,6/27/23,20,"14,943.00",14.943,7/27/23,20,275,0.28,8/27/23,20,"15,277.00",15.28,9/27/23,20,"15,066.00",15.07
1/27/23,21,"15,772.00",15.77,2/27/23,21,"16,122.00",16.122,3/27/23,22,"15,183.00",15.183,4/27/23,21,"14,868.00",14.868,5/27/23,21,"14,437.00",14.437,6/27/23,21,"15,296.00",15.296,7/27/23,21,"2,932.00",2.93,8/27/23,21,"15,231.00",15.23,9/27/23,21,"15,027.00",15.03
1/27/23,22,"15,772.00",15.77,2/27/23,22,"16,032.00",16.032,3/27/23,23,"15,186.00",15.186,4/27/23,22,"14,842.00",14.842,5/27/23,22,"14,353.00",14.353,6/27/23,22,"15,144.00",15.144,7/27/23,22,"14,865.00",14.87,8/27/23,22,"15,254.00",15.25,9/27/23,22,"15,011.00",15.01
1/27/23,23,"15,772.00",15.77,2/27/23,23,"15,931.00",15.931,3/27/23,24,"15,085.00",15.085,4/27/23,23,"14,859.00",14.859,5/27/23,23,"14,360.00",14.36,6/27/23,23,"14,985.00",14.985,7/27/23,23,"15,163.00",15.16,8/27/23,23,"15,202.00",15.2,9/27/23,23,"15,034.00",15.03
1/27/23,24,"15,769.00",15.77,2/27/23,24,"15,834.00",15.834,3/28/23,1,"14,949.00",14.949,4/27/23,24,"14,846.00",14.846,5/27/23,24,"14,350.00",14.35,6/27/23,24,"14,891.00",14.891,7/27/23,24,"15,186.00",15.19,8/27/23,24,"15,134.00",15.13,9/27/23,24,"14,969.00",14.97
1/28/23,1,"15,756.00",15.76,2/28/23,1,"15,818.00",15.818,3/28/23,2,"14,807.00",14.807,4/28/23,1,"14,839.00",14.839,5/28/23,1,"14,363.00",14.363,6/28/23,1,"14,797.00",14.797,7/28/23,1,"15,108.00",15.11,8/28/23,1,"15,121.00",15.12,9/28/23,1,"14,878.00",14.88
1/28/23,2,"15,785.00",15.79,2/28/23,2,"15,740.00",15.74,3/28/23,3,"14,723.00",14.723,4/28/23,2,"14,855.00",14.855,5/28/23,2,"14,350.00",14.35,6/28/23,2,"14,836.00",14.836,7/28/23,2,"15,066.00",15.07,8/28/23,2,"15,102.00",15.1,9/28/23,2,"14,829.00",14.83
1/28/23,3,"15,740.00",15.74,2/28/23,3,"15,675.00",15.675,3/28/23,4,"14,667.00",14.667,4/28/23,3,"14,852.00",14.852,5/28/23,3,"14,353.00",14.353,6/28/23,3,"15,024.00",15.024,7/28/23,3,"15,043.00",15.04,8/28/23,3,"15,021.00",15.02,9/28/23,3,"14,774.00",14.77
1/28/23,4,"15,737.00",15.74,2/28/23,4,"15,558.00",15.558,3/28/23,5,"14,635.00",14.635,4/28/23,4,"14,859.00",14.859,5/28/23,4,"14,347.00",14.347,6/28/23,4,"15,040.00",15.04,7/28/23,4,"15,024.00",15.02,8/28/23,4,"14,936.00",14.94,9/28/23,4,"14,755.00",14.76
1/28/23,5,"15,746.00",15.75,2/28/23,5,"15,461.00",15.461,3/28/23,6,"14,638.00",14.638,4/28/23,5,"14,872.00",14.872,5/28/23,5,"14,340.00",14.34,6/28/23,5,"14,998.00",14.998,7/28/23,5,"14,995.00",15,8/28/23,5,"14,865.00",14.87,9/28/23,5,"14,748.00",14.75
1/28/23,6,"15,720.00",15.72,2/28/23,6,"15,364.00",15.364,3/28/23,7,"14,622.00",14.622,4/28/23,6,"14,862.00",14.862,5/28/23,6,"14,331.00",14.331,6/28/23,6,"14,988.00",14.988,7/28/23,6,"14,904.00",14.9,8/28/23,6,"14,836.00",14.84,9/28/23,6,"14,752.00",14.75
1/28/23,7,"15,740.00",15.74,2/28/23,7,"15,306.00",15.306,3/28/23,8,"14,632.00",14.632,4/28/23,7,"14,862.00",14.862,5/28/23,7,"14,318.00",14.318,6/28/23,7,"14,975.00",14.975,7/28/23,7,"14,891.00",14.89,8/28/23,7,"14,904.00",14.9,9/28/23,7,"14,765.00",14.77
1/28/23,8,"15,730.00",15.73,2/28/23,8,"15,290.00",15.29,3/28/23,9,"14,661.00",14.661,4/28/23,8,"14,904.00",14.904,5/28/23,8,"14,343.00",14.343,6/28/23,8,"15,030.00",15.03,7/28/23,8,"14,910.00",14.91,8/28/23,8,"14,878.00",14.88,9/28/23,8,"14,729.00",14.73
1/28/23,9,"15,737.00",15.74,2/28/23,9,"15,435.00",15.435,3/28/23,10,"14,791.00",14.791,4/28/23,9,"14,975.00",14.975,5/28/23,9,"14,382.00",14.382,6/28/23,9,"15,134.00",15.134,7/28/23,9,"15,056.00",15.06,8/28/23,9,"14,888.00",14.89,9/28/23,9,"14,739.00",14.74
1/28/23,10,"15,769.00",15.77,2/28/23,10,"15,568.00",15.568,3/28/23,11,"14,943.00",14.943,4/28/23,10,"15,066.00",15.066,5/28/23,10,"14,447.00",14.447,6/28/23,10,"15,092.00",15.092,7/28/23,10,"15,212.00",15.21,8/28/23,10,"14,995.00",15,9/28/23,10,"14,800.00",14.8
1/28/23,11,"15,834.00",15.83,2/28/23,11,"15,652.00",15.652,3/28/23,12,"15,137.00",15.137,4/28/23,11,"15,215.00",15.215,5/28/23,11,"14,502.00",14.502,6/28/23,11,"15,160.00",15.16,7/28/23,11,"15,380.00",15.38,8/28/23,11,"15,144.00",15.14,9/28/23,11,"14,865.00",14.87
1/28/23,12,"15,925.00",15.93,2/28/23,12,"15,769.00",15.769,3/28/23,13,"15,364.00",15.364,4/28/23,12,"15,322.00",15.322,5/28/23,12,"14,593.00",14.593,6/28/23,12,"15,264.00",15.264,7/28/23,12,"13,449.00",13.45,8/28/23,12,"15,270.00",15.27,9/28/23,12,"14,898.00",14.9
1/28/23,13,"15,947.00",15.95,2/28/23,13,"15,915.00",15.915,3/28/23,14,"15,422.00",15.422,4/28/23,13,"15,396.00",15.396,5/28/23,13,"14,687.00",14.687,6/28/23,13,"15,358.00",15.358,7/28/23,13,311,0.31,8/28/23,13,"15,367.00",15.37,9/28/23,13,"14,936.00",14.94
1/28/23,14,"16,006.00",16.01,2/28/23,14,"16,061.00",16.061,3/28/23,15,"15,465.00",15.465,4/28/23,14,"15,494.00",15.494,5/28/23,14,"14,765.00",14.765,6/28/23,14,"15,419.00",15.419,7/28/23,14,308,0.31,8/28/23,14,"15,422.00",15.42,9/28/23,14,"14,979.00",14.98
1/28/23,15,"16,019.00",16.02,2/28/23,15,"16,129.00",16.129,3/28/23,16,"15,377.00",15.377,4/28/23,15,"15,584.00",15.584,5/28/23,15,"14,833.00",14.833,6/28/23,15,"1,218.00",1.218,7/28/23,15,305,0.31,8/28/23,15,"1,393.00",1.39,9/28/23,15,"15,079.00",15.08
1/28/23,16,"16,009.00",16.01,2/28/23,16,"16,168.00",16.168,3/28/23,17,"15,338.00",15.338,4/28/23,16,"15,652.00",15.652,5/28/23,16,"14,891.00",14.891,6/28/23,16,901,0.901,7/28/23,16,301,0.3,8/28/23,16,"15,163.00",15.16,9/28/23,16,"15,066.00",15.07
1/28/23,17,"16,057.00",16.06,2/28/23,17,"16,187.00",16.187,3/28/23,18,"15,325.00",15.325,4/28/23,17,"15,682.00",15.682,5/28/23,17,"14,927.00",14.927,6/28/23,17,894,0.894,7/28/23,17,305,0.31,8/28/23,17,"15,562.00",15.56,9/28/23,17,"15,014.00",15.01
1/28/23,18,"16,070.00",16.07,2/28/23,18,"16,142.00",16.142,3/28/23,19,"15,293.00",15.293,4/28/23,18,"15,675.00",15.675,5/28/23,18,"14,946.00",14.946,6/28/23,18,881,0.881,7/28/23,18,292,0.29,8/28/23,18,"15,196.00",15.2,9/28/23,18,"15,001.00",15
1/28/23,19,"15,934.00",15.93,2/28/23,19,"15,960.00",15.96,3/28/23,20,"15,222.00",15.222,4/28/23,19,"15,581.00",15.581,5/28/23,19,"14,917.00",14.917,6/28/23,19,872,0.872,7/28/23,19,272,0.27,8/28/23,19,"15,111.00",15.11,9/28/23,19,"14,985.00",14.99
1/28/23,20,"15,831.00",15.83,2/28/23,20,"15,665.00",15.665,3/28/23,21,"15,037.00",15.037,4/28/23,20,"15,468.00",15.468,5/28/23,20,"14,855.00",14.855,6/28/23,20,"15,076.00",15.076,7/28/23,20,"11,612.00",11.61,8/28/23,20,"14,807.00",14.81,9/28/23,20,"15,017.00",15.02
1/28/23,21,"15,801.00",15.8,2/28/23,21,"15,354.00",15.354,3/28/23,22,"14,898.00",14.898,4/28/23,21,"15,319.00",15.319,5/28/23,21,"14,752.00",14.752,6/28/23,21,"15,471.00",15.471,7/28/23,21,"14,888.00",14.89,8/28/23,21,"14,674.00",14.67,9/28/23,21,"15,004.00",15
1/28/23,22,"15,792.00",15.79,2/28/23,22,"15,312.00",15.312,3/28/23,23,"14,804.00",14.804,4/28/23,22,"15,118.00",15.118,5/28/23,22,"14,635.00",14.635,6/28/23,22,"15,335.00",15.335,7/28/23,22,"14,933.00",14.93,8/28/23,22,"14,710.00",14.71,9/28/23,22,"14,940.00",14.94
1/28/23,23,"15,782.00",15.78,2/28/23,23,"15,264.00",15.264,3/28/23,24,"14,729.00",14.729,4/28/23,23,"14,946.00",14.946,5/28/23,23,"14,606.00",14.606,6/28/23,23,"15,157.00",15.157,7/28/23,23,"14,943.00",14.94,8/28/23,23,"12,241.00",12.24,9/28/23,23,"14,904.00",14.9
1/28/23,24,"15,769.00",15.77,2/28/23,24,"15,234.00",15.234,3/29/23,1,"14,671.00",14.671,4/28/23,24,"14,904.00",14.904,5/28/23,24,"14,590.00",14.59,6/28/23,24,"15,014.00",15.014,7/28/23,24,"14,972.00",14.97,8/28/23,24,"13,764.00",13.76,9/28/23,24,"14,898.00",14.9
1/29/23,1,"15,779.00",15.78,,,,,3/29/23,2,"14,625.00",14.625,4/29/23,1,"14,898.00",14.898,5/29/23,1,"14,554.00",14.554,6/29/23,1,"14,901.00",14.901,7/29/23,1,"14,995.00",15,8/29/23,1,"14,674.00",14.67,9/29/23,1,"14,826.00",14.83
1/29/23,2,"15,769.00",15.77,,,,,3/29/23,3,"14,603.00",14.603,4/29/23,2,"14,885.00",14.885,5/29/23,2,"14,518.00",14.518,6/29/23,2,"14,878.00",14.878,7/29/23,2,"14,991.00",14.99,8/29/23,2,"14,664.00",14.66,9/29/23,2,"14,755.00",14.76
1/29/23,3,"15,759.00",15.76,,,,,3/29/23,4,"14,580.00",14.58,4/29/23,3,"14,872.00",14.872,5/29/23,3,"14,463.00",14.463,6/29/23,3,"14,936.00",14.936,7/29/23,3,"14,979.00",14.98,8/29/23,3,"14,677.00",14.68,9/29/23,3,"14,716.00",14.72
1/29/23,4,"15,750.00",15.75,,,,,3/29/23,5,"14,567.00",14.567,4/29/23,4,"14,836.00",14.836,5/29/23,4,"14,431.00",14.431,6/29/23,4,"15,111.00",15.111,7/29/23,4,"14,966.00",14.97,8/29/23,4,"14,674.00",14.67,9/29/23,4,"14,680.00",14.68
1/29/23,5,"15,756.00",15.76,,,,,3/29/23,6,"14,557.00",14.557,4/29/23,5,"14,797.00",14.797,5/29/23,5,"14,424.00",14.424,6/29/23,5,"15,095.00",15.095,7/29/23,5,"14,962.00",14.96,8/29/23,5,"14,687.00",14.69,9/29/23,5,"14,671.00",14.67
1/29/23,6,"15,746.00",15.75,,,,,3/29/23,7,"14,557.00",14.557,4/29/23,6,"14,745.00",14.745,5/29/23,6,"14,424.00",14.424,6/29/23,6,"15,060.00",15.06,7/29/23,6,"14,966.00",14.97,8/29/23,6,"14,723.00",14.72,9/29/23,6,"14,667.00",14.67
1/29/23,7,"15,779.00",15.78,,,,,3/29/23,8,"14,557.00",14.557,4/29/23,7,"14,726.00",14.726,5/29/23,7,"14,408.00",14.408,6/29/23,7,"15,030.00",15.03,7/29/23,7,"14,956.00",14.96,8/29/23,7,"14,768.00",14.77,9/29/23,7,"14,661.00",14.66
1/29/23,8,"15,769.00",15.77,,,,,3/29/23,9,"14,577.00",14.577,4/29/23,8,"14,742.00",14.742,5/29/23,8,"14,421.00",14.421,6/29/23,8,"15,092.00",15.092,7/29/23,8,"14,959.00",14.96,8/29/23,8,"14,761.00",14.76,9/29/23,8,"14,651.00",14.65
1/29/23,9,"15,801.00",15.8,,,,,3/29/23,10,"14,616.00",14.616,4/29/23,9,"14,862.00",14.862,5/29/23,9,"14,437.00",14.437,6/29/23,9,"15,072.00",15.072,7/29/23,9,"15,021.00",15.02,8/29/23,9,"14,813.00",14.81,9/29/23,9,"14,719.00",14.72
1/29/23,10,"15,814.00",15.81,,,,,3/29/23,11,"14,661.00",14.661,4/29/23,10,"14,991.00",14.991,5/29/23,10,"14,408.00",14.408,6/29/23,10,"15,095.00",15.095,7/29/23,10,"15,027.00",15.03,8/29/23,10,"14,914.00",14.91,9/29/23,10,"14,914.00",14.91
1/29/23,11,"15,827.00",15.83,,,,,3/29/23,12,"14,716.00",14.716,4/29/23,11,"15,102.00",15.102,5/29/23,11,"14,421.00",14.421,6/29/23,11,"15,238.00",15.238,7/29/23,11,"15,076.00",15.08,8/29/23,11,"14,995.00",15,9/29/23,11,"15,105.00",15.11
1/29/23,12,"15,882.00",15.88,,,,,3/29/23,13,"14,765.00",14.765,4/29/23,12,"15,244.00",15.244,5/29/23,12,"14,463.00",14.463,6/29/23,12,"15,396.00",15.396,7/29/23,12,"15,179.00",15.18,8/29/23,12,"15,085.00",15.09,9/29/23,12,"15,092.00",15.09
1/29/23,13,"15,941.00",15.94,,,,,3/29/23,14,"14,829.00",14.829,4/29/23,13,"15,335.00",15.335,5/29/23,13,"14,574.00",14.574,6/29/23,13,"13,226.00",13.226,7/29/23,13,"15,406.00",15.41,8/29/23,13,"15,137.00",15.14,9/29/23,13,"15,189.00",15.19
1/29/23,14,"15,931.00",15.93,,,,,3/29/23,15,"14,842.00",14.842,4/29/23,14,"15,406.00",15.406,5/29/23,14,"14,697.00",14.697,6/29/23,14,308,0.308,7/29/23,14,"15,516.00",15.52,8/29/23,14,"15,260.00",15.26,9/29/23,14,"15,160.00",15.16
1/29/23,15,"15,947.00",15.95,,,,,3/29/23,16,"14,930.00",14.93,4/29/23,15,"15,510.00",15.51,5/29/23,15,"14,791.00",14.791,6/29/23,15,298,0.298,7/29/23,15,"13,845.00",13.85,8/29/23,15,"15,335.00",15.34,9/29/23,15,"15,192.00",15.19
1/29/23,16,"15,947.00",15.95,,,,,3/29/23,17,"14,998.00",14.998,4/29/23,16,"15,510.00",15.51,5/29/23,16,"14,865.00",14.865,6/29/23,16,288,0.288,7/29/23,16,314,0.31,8/29/23,16,"15,400.00",15.4,9/29/23,16,"15,222.00",15.22
1/29/23,17,"15,954.00",15.95,,,,,3/29/23,18,"15,024.00",15.024,4/29/23,17,"15,484.00",15.484,5/29/23,17,"14,917.00",14.917,6/29/23,17,285,0.285,7/29/23,17,308,0.31,8/29/23,17,"15,426.00",15.43,9/29/23,17,"15,251.00",15.25
1/29/23,18,"15,876.00",15.88,,,,,3/29/23,19,"15,024.00",15.024,4/29/23,18,"15,406.00",15.406,5/29/23,18,"14,920.00",14.92,6/29/23,18,256,0.256,7/29/23,18,295,0.3,8/29/23,18,"15,481.00",15.48,9/29/23,18,"15,234.00",15.23
1/29/23,19,"15,860.00",15.86,,,,,3/29/23,20,"14,972.00",14.972,4/29/23,19,"15,299.00",15.299,5/29/23,19,"14,878.00",14.878,6/29/23,19,249,0.249,7/29/23,19,"12,406.00",12.41,8/29/23,19,"15,445.00",15.45,9/29/23,19,"15,166.00",15.17
1/29/23,20,"15,844.00",15.84,,,,,3/29/23,21,"14,817.00",14.817,4/29/23,20,"15,231.00",15.231,5/29/23,20,"14,823.00",14.823,6/29/23,20,240,0.24,7/29/23,20,"15,597.00",15.6,8/29/23,20,"15,341.00",15.34,9/29/23,20,"15,170.00",15.17
1/29/23,21,"15,834.00",15.83,,,,,3/29/23,22,"14,667.00",14.667,4/29/23,21,"15,166.00",15.166,5/29/23,21,"14,736.00",14.736,6/29/23,21,"11,460.00",11.46,7/29/23,21,"15,500.00",15.5,8/29/23,21,"15,043.00",15.04,9/29/23,21,"15,199.00",15.2
1/29/23,22,"15,850.00",15.85,,,,,3/29/23,23,"14,599.00",14.599,4/29/23,22,"15,115.00",15.115,5/29/23,22,"14,651.00",14.651,6/29/23,22,"15,179.00",15.179,7/29/23,22,"15,283.00",15.28,8/29/23,22,"14,969.00",14.97,9/29/23,22,"15,183.00",15.18
1/29/23,23,"15,837.00",15.84,,,,,3/29/23,24,"14,574.00",14.574,4/29/23,23,"15,131.00",15.131,5/29/23,23,"14,619.00",14.619,6/29/23,23,"15,108.00",15.108,7/29/23,23,"15,222.00",15.22,8/29/23,23,"14,936.00",14.94,9/29/23,23,"15,225.00",15.23
1/29/23,24,"15,850.00",15.85,,,,,3/30/23,1,"14,561.00",14.561,4/29/23,24,"15,034.00",15.034,5/29/23,24,"14,567.00",14.567,6/29/23,24,"15,024.00",15.024,7/29/23,24,"15,111.00",15.11,8/29/23,24,"14,904.00",14.9,9/29/23,24,"15,280.00",15.28
1/30/23,1,"15,837.00",15.84,,,,,3/30/23,2,"14,541.00",14.541,4/30/23,1,"14,946.00",14.946,5/30/23,1,"14,541.00",14.541,6/30/23,1,"14,943.00",14.943,7/30/23,1,"15,047.00",15.05,8/30/23,1,"14,868.00",14.87,9/30/23,1,"15,179.00",15.18
1/30/23,2,"15,850.00",15.85,,,,,3/30/23,3,"14,535.00",14.535,4/30/23,2,"14,901.00",14.901,5/30/23,2,"14,499.00",14.499,6/30/23,2,"14,852.00",14.852,7/30/23,2,"14,917.00",14.92,8/30/23,2,"14,888.00",14.89,9/30/23,2,"15,089.00",15.09
1/30/23,3,"15,834.00",15.83,,,,,3/30/23,4,"14,528.00",14.528,4/30/23,3,"14,842.00",14.842,5/30/23,3,"14,473.00",14.473,6/30/23,3,"14,791.00",14.791,7/30/23,3,"14,868.00",14.87,8/30/23,3,"14,881.00",14.88,9/30/23,3,"15,034.00",15.03
1/30/23,4,"15,824.00",15.82,,,,,3/30/23,5,"14,528.00",14.528,4/30/23,4,"14,846.00",14.846,5/30/23,4,"14,441.00",14.441,6/30/23,4,"14,813.00",14.813,7/30/23,4,"14,878.00",14.88,8/30/23,4,"14,872.00",14.87,9/30/23,4,"14,985.00",14.99
1/30/23,5,"15,847.00",15.85,,,,,3/30/23,6,"14,531.00",14.531,4/30/23,5,"14,855.00",14.855,5/30/23,5,"14,418.00",14.418,6/30/23,5,"14,923.00",14.923,7/30/23,5,"14,875.00",14.88,8/30/23,5,"14,852.00",14.85,9/30/23,5,"14,953.00",14.95
1/30/23,6,"15,844.00",15.84,,,,,3/30/23,7,"14,531.00",14.531,4/30/23,6,"14,833.00",14.833,5/30/23,6,"14,415.00",14.415,6/30/23,6,"14,998.00",14.998,7/30/23,6,"14,813.00",14.81,8/30/23,6,"14,865.00",14.87,9/30/23,6,"14,920.00",14.92
1/30/23,7,"15,850.00",15.85,,,,,3/30/23,8,"14,538.00",14.538,4/30/23,7,"14,849.00",14.849,5/30/23,7,"14,428.00",14.428,6/30/23,7,"15,034.00",15.034,7/30/23,7,"14,761.00",14.76,8/30/23,7,"14,868.00",14.87,9/30/23,7,"14,875.00",14.88
1/30/23,8,"15,863.00",15.86,,,,,3/30/23,9,"14,561.00",14.561,4/30/23,8,"14,839.00",14.839,5/30/23,8,"14,486.00",14.486,6/30/23,8,"15,021.00",15.021,7/30/23,8,"14,768.00",14.77,8/30/23,8,"14,868.00",14.87,9/30/23,8,"14,849.00",14.85
1/30/23,9,"15,847.00",15.85,,,,,3/30/23,10,"14,651.00",14.651,4/30/23,9,"14,836.00",14.836,5/30/23,9,"14,651.00",14.651,6/30/23,9,"15,034.00",15.034,7/30/23,9,"14,813.00",14.81,8/30/23,9,"14,878.00",14.88,9/30/23,9,"14,920.00",14.92
1/30/23,10,"15,895.00",15.9,,,,,3/30/23,11,"14,787.00",14.787,4/30/23,10,"14,771.00",14.771,5/30/23,10,"14,813.00",14.813,6/30/23,10,"14,898.00",14.898,7/30/23,10,"14,904.00",14.9,8/30/23,10,"14,907.00",14.91,9/30/23,10,"15,228.00",15.23
1/30/23,11,"15,947.00",15.95,,,,,3/30/23,12,"14,943.00",14.943,4/30/23,11,"14,804.00",14.804,5/30/23,11,"14,842.00",14.842,6/30/23,11,"15,419.00",15.419,7/30/23,11,"15,105.00",15.11,8/30/23,11,"14,917.00",14.92,9/30/23,11,"15,189.00",15.19
1/30/23,12,"15,989.00",15.99,,,,,3/30/23,13,"15,085.00",15.085,4/30/23,12,"14,865.00",14.865,5/30/23,12,"14,904.00",14.904,6/30/23,12,"15,403.00",15.403,7/30/23,12,"15,325.00",15.33,8/30/23,12,"14,962.00",14.96,9/30/23,12,"15,173.00",15.17
1/30/23,13,"16,057.00",16.06,,,,,3/30/23,14,"15,215.00",15.215,4/30/23,13,"15,027.00",15.027,5/30/23,13,"14,959.00",14.959,6/30/23,13,"12,992.00",12.992,7/30/23,13,"15,432.00",15.43,8/30/23,13,"14,982.00",14.98,9/30/23,13,"15,166.00",15.17
1/30/23,14,"16,135.00",16.14,,,,,3/30/23,15,"15,254.00",15.254,4/30/23,14,"15,108.00",15.108,5/30/23,14,"15,021.00",15.021,6/30/23,14,301,0.301,7/30/23,14,"15,465.00",15.47,8/30/23,14,"15,008.00",15.01,9/30/23,14,"15,157.00",15.16
1/30/23,15,"16,145.00",16.15,,,,,3/30/23,16,"15,189.00",15.189,4/30/23,15,"15,196.00",15.196,5/30/23,15,"15,082.00",15.082,6/30/23,15,272,0.272,7/30/23,15,"13,747.00",13.75,8/30/23,15,"15,037.00",15.04,9/30/23,15,"15,137.00",15.14
1/30/23,16,"16,216.00",16.22,,,,,3/30/23,17,"15,267.00",15.267,4/30/23,16,"15,212.00",15.212,5/30/23,16,"15,128.00",15.128,6/30/23,16,253,0.253,7/30/23,16,415,0.42,8/30/23,16,"15,072.00",15.07,9/30/23,16,"15,215.00",15.22
1/30/23,17,"16,255.00",16.26,,,,,3/30/23,18,"15,260.00",15.26,4/30/23,17,"15,218.00",15.218,5/30/23,17,"15,137.00",15.137,6/30/23,17,"11,298.00",11.298,7/30/23,17,"11,917.00",11.92,8/30/23,17,"15,095.00",15.1,9/30/23,17,"15,234.00",15.23
1/30/23,18,"16,249.00",16.25,,,,,3/30/23,19,"15,251.00",15.251,4/30/23,18,"15,131.00",15.131,5/30/23,18,"15,153.00",15.153,6/30/23,18,"13,401.00",13.401,7/30/23,18,"15,196.00",15.2,8/30/23,18,"15,121.00",15.12,9/30/23,18,"15,244.00",15.24
1/30/23,19,"16,236.00",16.24,,,,,3/30/23,20,"15,212.00",15.212,4/30/23,19,"14,985.00",14.985,5/30/23,19,"15,098.00",15.098,6/30/23,19,"13,783.00",13.783,7/30/23,19,"15,063.00",15.06,8/30/23,19,"15,121.00",15.12,9/30/23,19,"15,231.00",15.23
1/30/23,20,"16,203.00",16.2,,,,,3/30/23,21,"15,011.00",15.011,4/30/23,20,"14,836.00",14.836,5/30/23,20,"15,095.00",15.095,6/30/23,20,"14,946.00",14.946,7/30/23,20,"15,124.00",15.12,8/30/23,20,"15,076.00",15.08,9/30/23,20,"15,134.00",15.13
1/30/23,21,"16,161.00",16.16,,,,,3/30/23,22,"14,817.00",14.817,4/30/23,21,"14,794.00",14.794,5/30/23,21,"15,014.00",15.014,6/30/23,21,"14,991.00",14.991,7/30/23,21,"15,085.00",15.09,8/30/23,21,"14,904.00",14.9,9/30/23,21,"15,170.00",15.17
