Zone,Date,Nuclear,Coal,Wind,Solar,Hydro,Gas,Oil,Unknown,fossilFreePercentage,renewablePercentage,AOER
ZoneA,2023-01-10 11:00,575.0,262.0,0.0,0.0,346.0,1571.0,0.0,16.0,33.0,12.0,315.0
ZoneA,2023-01-10 12:00,580.0,264.0,0.0,8.0,381.0,1648.0,0.0,14.0,33.0,13.0,312.0
ZoneA,2023-01-10 13:00,570.0,256.0,0.0,190.0,288.0,1519.0,1.0,12.0,37.0,17.0,298.0
ZoneA,2023-01-10 14:00,567.0,250.0,0.0,486.0,149.0,1150.0,0.0,13.0,46.0,24.0,263.0
ZoneA,2023-01-10 15:00,568.0,248.0,0.0,529.0,140.0,978.0,0.0,12.0,50.0,27.0,249.0
ZoneA,2023-01-10 16:00,570.0,253.0,0.0,521.0,140.0,957.0,0.0,11.0,50.0,27.0,250.0
ZoneA,2023-01-10 17:00,575.0,257.0,0.0,505.0,139.0,950.0,0.0,15.0,50.0,26.0,252.0
ZoneA,2023-01-10 18:00,582.0,262.0,0.0,524.0,143.0,961.0,0.0,12.0,50.0,27.0,250.0
ZoneA,2023-01-10 19:00,576.0,291.0,0.0,531.0,130.0,952.0,0.0,12.0,50.0,27.0,258.0
ZoneA,2023-01-10 20:00,576.0,329.0,0.0,504.0,97.0,949.0,0.0,14.0,48.0,24.0,273.0
ZoneA,2023-01-10 21:00,567.0,305.0,0.0,238.0,96.0,983.0,0.0,11.0,41.0,15.0,303.0
ZoneA,2023-01-10 22:00,556.0,316.0,0.0,17.0,150.0,1124.0,0.0,15.0,33.0,8.0,338.0
ZoneA,2023-01-10 23:00,571.0,335.0,0.0,0.0,197.0,1246.0,0.0,13.0,33.0,8.0,339.0
ZoneA,2023-01-11 0:00,567.0,339.0,0.0,0.0,237.0,1257.0,0.0,11.0,33.0,10.0,335.0
ZoneA,2023-01-11 1:00,568.0,341.0,0.0,0.0,250.0,1241.0,0.0,12.0,34.0,10.0,333.0
ZoneA,2023-01-11 2:00,565.0,342.0,0.0,0.0,248.0,1177.0,0.0,12.0,35.0,11.0,332.0
ZoneA,2023-01-11 3:00,555.0,356.0,0.0,0.0,244.0,1083.0,0.0,12.0,36.0,11.0,334.0
ZoneA,2023-01-11 4:00,555.0,349.0,0.0,0.0,168.0,1049.0,0.0,12.0,34.0,8.0,343.0
ZoneA,2023-01-11 5:00,562.0,351.0,1.0,0.0,147.0,1033.0,0.0,12.0,34.0,7.0,345.0
ZoneA,2023-01-11 6:00,561.0,351.0,0.0,0.0,128.0,1061.0,0.0,9.0,33.0,6.0,349.0
ZoneA,2023-01-11 7:00,560.0,353.0,0.0,0.0,134.0,1081.0,0.0,9.0,32.0,6.0,349.0
ZoneA,2023-01-11 8:00,567.0,355.0,0.0,0.0,135.0,1133.0,0.0,9.0,32.0,6.0,350.0
ZoneA,2023-01-11 9:00,574.0,355.0,0.0,0.0,148.0,1206.0,0.0,9.0,31.0,6.0,349.0
ZoneA,2023-01-11 10:00,591.0,371.0,0.0,0.0,232.0,1289.0,0.0,9.0,33.0,9.0,340.0
ZoneA,2023-01-11 11:00,601.0,382.0,0.0,0.0,344.0,1456.0,0.0,12.0,34.0,12.0,331.0
ZoneA,2023-01-11 12:00,583.0,363.0,0.0,8.0,472.0,1450.0,0.0,12.0,37.0,17.0,314.0
ZoneA,2023-01-11 13:00,582.0,359.0,0.0,216.0,275.0,1326.0,0.0,12.0,39.0,18.0,308.0
ZoneA,2023-01-11 14:00,568.0,349.0,0.0,488.0,154.0,1036.0,0.0,11.0,46.0,25.0,278.0
ZoneA,2023-01-11 15:00,557.0,337.0,0.0,481.0,141.0,932.0,1.0,12.0,48.0,25.0,274.0
ZoneA,2023-01-11 16:00,568.0,324.0,0.0,422.0,145.0,925.0,0.0,13.0,47.0,24.0,275.0
ZoneA,2023-01-11 17:00,585.0,333.0,0.0,463.0,145.0,897.0,0.0,8.0,49.0,25.0,269.0
ZoneA,2023-01-11 18:00,578.0,324.0,0.0,410.0,148.0,863.0,0.0,24.0,48.0,24.0,273.0
ZoneA,2023-01-11 19:00,576.0,325.0,0.0,401.0,139.0,870.0,0.0,16.0,48.0,23.0,275.0
ZoneA,2023-01-11 20:00,580.0,328.0,0.0,393.0,147.0,891.0,0.0,14.0,48.0,23.0,276.0
ZoneA,2023-01-11 21:00,570.0,319.0,0.0,186.0,140.0,936.0,0.0,14.0,41.0,15.0,305.0
ZoneA,2023-01-11 22:00,568.0,321.0,0.0,14.0,174.0,1053.0,0.0,10.0,35.0,9.0,331.0
ZoneA,2023-01-11 23:00,573.0,335.0,0.0,1.0,273.0,1109.0,0.0,7.0,37.0,12.0,323.0
ZoneA,2023-01-12 0:00,576.0,326.0,0.0,0.0,301.0,1094.0,0.0,7.0,38.0,13.0,316.0
ZoneA,2023-01-12 1:00,575.0,317.0,1.0,0.0,281.0,1072.0,0.0,7.0,38.0,13.0,315.0
ZoneA,2023-01-12 2:00,565.0,308.0,1.0,0.0,221.0,1056.0,0.0,8.0,36.0,10.0,323.0
ZoneA,2023-01-12 3:00,555.0,300.0,1.0,0.0,145.0,1001.0,0.0,8.0,35.0,7.0,333.0
ZoneA,2023-01-12 4:00,551.0,297.0,1.0,0.0,139.0,910.0,0.0,9.0,36.0,7.0,330.0
ZoneA,2023-01-12 5:00,545.0,289.0,1.0,0.0,135.0,847.0,0.0,8.0,37.0,7.0,327.0
ZoneA,2023-01-12 6:00,542.0,285.0,1.0,0.0,122.0,796.0,0.0,9.0,38.0,7.0,326.0
ZoneA,2023-01-12 7:00,550.0,288.0,1.0,0.0,117.0,755.0,0.0,9.0,39.0,7.0,325.0
ZoneA,2023-01-12 8:00,545.0,288.0,1.0,0.0,119.0,732.0,0.0,9.0,39.0,7.0,324.0
ZoneA,2023-01-12 9:00,552.0,289.0,2.0,0.0,112.0,763.0,0.0,9.0,39.0,7.0,326.0
ZoneA,2023-01-12 10:00,558.0,293.0,1.0,0.0,128.0,875.0,0.0,10.0,37.0,7.0,328.0
ZoneA,2023-01-12 11:00,567.0,299.0,1.0,0.0,222.0,984.0,0.0,8.0,38.0,11.0,317.0
ZoneA,2023-01-12 12:00,563.0,300.0,1.0,4.0,252.0,1036.0,0.0,7.0,38.0,12.0,315.0
ZoneA,2023-01-12 13:00,556.0,296.0,1.0,100.0,201.0,965.0,0.0,8.0,40.0,14.0,305.0
ZoneA,2023-01-12 14:00,561.0,299.0,1.0,204.0,148.0,861.0,0.0,6.0,44.0,17.0,293.0
ZoneA,2023-01-12 15:00,553.0,294.0,1.0,278.0,139.0,762.0,0.0,6.0,48.0,21.0,278.0
ZoneA,2023-01-12 16:00,554.0,294.0,1.0,270.0,95.0,744.0,0.0,6.0,47.0,19.0,284.0
ZoneA,2023-01-12 17:00,545.0,290.0,1.0,253.0,91.0,768.0,0.0,6.0,46.0,18.0,288.0
ZoneA,2023-01-12 18:00,545.0,290.0,1.0,213.0,102.0,792.0,0.0,6.0,44.0,16.0,294.0
ZoneA,2023-01-12 19:00,541.0,285.0,1.0,202.0,91.0,805.0,0.0,6.0,43.0,15.0,298.0
ZoneA,2023-01-12 20:00,558.0,294.0,1.0,129.0,93.0,862.0,0.0,6.0,40.0,11.0,312.0
ZoneA,2023-01-12 21:00,546.0,288.0,1.0,53.0,106.0,963.0,0.0,6.0,36.0,8.0,327.0
ZoneA,2023-01-12 22:00,564.0,305.0,0.0,5.0,106.0,1073.0,0.0,6.0,33.0,5.0,340.0
ZoneA,2023-01-12 23:00,574.0,322.0,0.0,0.0,114.0,1166.0,0.0,5.0,32.0,5.0,345.0
ZoneA,2023-01-13 0:00,570.0,319.0,0.0,0.0,119.0,1152.0,0.0,5.0,32.0,6.0,343.0
ZoneA,2023-01-13 1:00,547.0,327.0,0.0,0.0,127.0,1072.0,0.0,5.0,32.0,6.0,345.0
ZoneA,2023-01-13 2:00,542.0,366.0,0.0,0.0,106.0,959.0,0.0,5.0,33.0,5.0,357.0
ZoneA,2023-01-13 3:00,541.0,423.0,0.0,0.0,98.0,842.0,0.0,5.0,34.0,5.0,370.0
ZoneA,2023-01-13 4:00,543.0,440.0,0.0,0.0,99.0,757.0,0.0,6.0,35.0,5.0,372.0
ZoneA,2023-01-13 5:00,532.0,481.0,0.0,0.0,94.0,707.0,0.0,7.0,34.0,5.0,385.0
ZoneA,2023-01-13 6:00,546.0,509.0,0.0,0.0,84.0,728.0,0.0,7.0,34.0,5.0,391.0
ZoneA,2023-01-13 7:00,537.0,515.0,0.0,0.0,84.0,715.0,0.0,8.0,33.0,5.0,394.0
ZoneA,2023-01-13 8:00,556.0,537.0,0.0,0.0,86.0,745.0,0.0,8.0,33.0,4.0,396.0
ZoneA,2023-01-13 9:00,552.0,533.0,0.0,0.0,81.0,752.0,0.0,7.0,33.0,4.0,397.0
ZoneA,2023-01-13 10:00,541.0,529.0,0.0,0.0,84.0,754.0,0.0,7.0,33.0,4.0,397.0
ZoneA,2023-01-13 11:00,546.0,536.0,0.0,0.0,138.0,798.0,0.0,6.0,34.0,7.0,387.0
ZoneA,2023-01-13 12:00,547.0,556.0,0.0,7.0,197.0,834.0,0.0,6.0,35.0,10.0,380.0
ZoneA,2023-01-13 13:00,531.0,547.0,0.0,199.0,137.0,753.0,0.0,5.0,40.0,16.0,356.0
ZoneA,2023-01-13 14:00,548.0,572.0,0.0,473.0,105.0,759.0,0.0,5.0,46.0,23.0,324.0
ZoneA,2023-01-13 15:00,563.0,588.0,0.0,477.0,91.0,768.0,0.0,5.0,45.0,23.0,327.0
ZoneA,2023-01-13 16:00,549.0,547.0,0.0,367.0,92.0,762.0,0.0,5.0,43.0,20.0,335.0
ZoneA,2023-01-13 17:00,530.0,495.0,0.0,221.0,82.0,729.0,0.0,5.0,40.0,15.0,350.0
ZoneA,2023-01-13 18:00,545.0,507.0,0.0,149.0,58.0,789.0,0.0,6.0,37.0,10.0,368.0
ZoneA,2023-01-13 19:00,525.0,488.0,0.0,93.0,71.0,866.0,0.0,6.0,34.0,8.0,376.0
ZoneA,2023-01-13 20:00,532.0,499.0,0.0,74.0,93.0,866.0,0.0,6.0,34.0,8.0,377.0
ZoneA,2023-01-13 21:00,543.0,505.0,0.0,40.0,145.0,909.0,0.0,6.0,34.0,9.0,374.0
ZoneA,2023-01-13 22:00,549.0,517.0,0.0,5.0,268.0,936.0,0.0,5.0,36.0,12.0,361.0
ZoneA,2023-01-13 23:00,551.0,526.0,0.0,0.0,326.0,995.0,0.0,5.0,36.0,14.0,356.0
ZoneA,2023-01-14 0:00,563.0,532.0,0.0,0.0,323.0,978.0,0.0,5.0,37.0,13.0,355.0
ZoneA,2023-01-14 1:00,557.0,526.0,0.0,0.0,283.0,993.0,0.0,6.0,36.0,12.0,362.0
ZoneA,2023-01-14 2:00,549.0,522.0,0.0,0.0,217.0,1020.0,0.0,6.0,33.0,9.0,373.0
ZoneA,2023-01-14 3:00,566.0,533.0,0.0,0.0,157.0,1084.0,0.0,6.0,31.0,7.0,383.0
ZoneA,2023-01-14 4:00,556.0,525.0,0.0,0.0,93.0,1085.0,0.0,7.0,29.0,4.0,394.0
ZoneA,2023-01-14 5:00,553.0,519.0,0.0,0.0,91.0,1044.0,0.0,6.0,29.0,4.0,393.0
ZoneA,2023-01-14 6:00,562.0,523.0,0.0,0.0,89.0,1021.0,0.0,6.0,30.0,4.0,393.0
ZoneA,2023-01-14 7:00,561.0,520.0,0.0,0.0,93.0,1019.0,0.0,6.0,30.0,4.0,391.0
ZoneA,2023-01-14 8:00,578.0,539.0,0.0,0.0,90.0,1047.0,0.0,7.0,30.0,4.0,393.0
ZoneA,2023-01-14 9:00,580.0,547.0,0.0,0.0,98.0,1106.0,0.0,6.0,29.0,4.0,393.0
ZoneA,2023-01-14 10:00,586.0,550.0,0.0,0.0,129.0,1212.0,0.0,7.0,29.0,5.0,389.0
ZoneA,2023-01-14 11:00,586.0,551.0,0.0,0.0,193.0,1288.0,0.0,6.0,30.0,7.0,380.0
ZoneA,2023-01-14 12:00,587.0,554.0,0.0,10.0,295.0,1314.0,0.0,5.0,32.0,11.0,365.0
ZoneA,2023-01-14 13:00,574.0,547.0,0.0,241.0,373.0,1128.0,0.0,5.0,41.0,21.0,323.0
ZoneA,2023-01-14 14:00,575.0,543.0,0.0,528.0,129.0,1012.0,0.0,5.0,44.0,24.0,314.0
ZoneA,2023-01-14 15:00,577.0,539.0,0.0,581.0,91.0,1021.0,0.0,6.0,44.0,24.0,312.0
ZoneA,2023-01-14 16:00,585.0,542.0,0.0,577.0,74.0,1030.0,0.0,7.0,44.0,23.0,314.0
ZoneA,2023-01-14 17:00,581.0,530.0,0.0,551.0,74.0,1024.0,0.0,7.0,44.0,23.0,315.0
ZoneA,2023-01-14 18:00,584.0,522.0,0.0,546.0,79.0,1036.0,0.0,9.0,44.0,23.0,314.0
ZoneA,2023-01-14 19:00,580.0,513.0,1.0,559.0,78.0,1024.0,0.0,9.0,44.0,23.0,311.0
ZoneA,2023-01-14 20:00,594.0,524.0,1.0,564.0,69.0,1040.0,0.0,9.0,44.0,23.0,312.0
ZoneA,2023-01-14 21:00,594.0,530.0,1.0,304.0,72.0,1215.0,0.0,9.0,36.0,14.0,349.0
ZoneA,2023-01-14 22:00,584.0,575.0,0.0,22.0,88.0,1399.0,0.0,8.0,26.0,4.0,398.0
ZoneA,2023-01-14 23:00,583.0,623.0,0.0,0.0,131.0,1378.0,0.0,7.0,26.0,5.0,402.0
ZoneA,2023-01-15 0:00,583.0,580.0,1.0,0.0,199.0,1393.0,0.0,7.0,28.0,7.0,385.0
ZoneA,2023-01-15 1:00,586.0,559.0,1.0,0.0,240.0,1361.0,0.0,6.0,30.0,9.0,375.0
ZoneA,2023-01-15 2:00,583.0,558.0,1.0,0.0,277.0,1318.0,0.0,6.0,31.0,10.0,370.0
ZoneA,2023-01-15 3:00,587.0,563.0,1.0,0.0,163.0,1370.0,0.0,7.0,28.0,6.0,387.0
ZoneA,2023-01-15 4:00,587.0,562.0,1.0,0.0,132.0,1339.0,0.0,7.0,27.0,5.0,391.0
ZoneA,2023-01-15 5:00,583.0,558.0,1.0,0.0,121.0,1343.0,0.0,7.0,27.0,5.0,393.0
ZoneA,2023-01-15 6:00,590.0,565.0,1.0,0.0,76.0,1394.0,0.0,8.0,25.0,3.0,400.0
ZoneA,2023-01-15 7:00,595.0,614.0,1.0,0.0,72.0,1409.0,0.0,8.0,25.0,3.0,408.0
ZoneA,2023-01-15 8:00,585.0,667.0,1.0,0.0,107.0,1360.0,0.0,7.0,25.0,4.0,413.0
ZoneA,2023-01-15 9:00,590.0,703.0,1.0,0.0,142.0,1390.0,0.0,7.0,26.0,5.0,412.0
ZoneA,2023-01-15 10:00,593.0,718.0,1.0,0.0,233.0,1412.0,0.0,6.0,28.0,8.0,401.0
ZoneA,2023-01-15 11:00,600.0,778.0,1.0,0.0,330.0,1405.0,0.0,7.0,30.0,11.0,397.0
ZoneA,2023-01-15 12:00,596.0,806.0,1.0,17.0,376.0,1434.0,0.0,7.0,31.0,12.0,394.0
ZoneA,2023-01-15 13:00,604.0,761.0,1.0,286.0,199.0,1428.0,0.0,7.0,33.0,15.0,375.0
ZoneA,2023-01-15 14:00,594.0,589.0,1.0,592.0,105.0,1282.0,0.0,7.0,41.0,22.0,324.0
ZoneA,2023-01-15 15:00,588.0,551.0,1.0,602.0,75.0,1161.0,0.0,6.0,42.0,23.0,317.0
ZoneA,2023-01-15 16:00,586.0,543.0,1.0,566.0,72.0,1024.0,0.0,8.0,44.0,23.0,316.0
ZoneA,2023-01-15 17:00,585.0,528.0,1.0,546.0,75.0,998.0,0.0,8.0,44.0,23.0,314.0
ZoneA,2023-01-15 18:00,596.0,530.0,1.0,567.0,75.0,983.0,0.0,10.0,45.0,23.0,310.0
ZoneA,2023-01-15 19:00,597.0,539.0,1.0,590.0,75.0,965.0,0.0,10.0,45.0,24.0,309.0
ZoneA,2023-01-15 20:00,612.0,536.0,1.0,584.0,77.0,987.0,0.0,10.0,45.0,24.0,308.0
ZoneA,2023-01-15 21:00,585.0,510.0,1.0,308.0,73.0,969.0,0.0,9.0,39.0,16.0,340.0
ZoneA,2023-01-15 22:00,579.0,533.0,1.0,28.0,112.0,1096.0,0.0,9.0,31.0,6.0,384.0
ZoneA,2023-01-15 23:00,592.0,636.0,1.0,0.0,197.0,1134.0,0.0,9.0,31.0,8.0,393.0
ZoneA,2023-01-16 0:00,583.0,635.0,1.0,0.0,283.0,1112.0,0.0,8.0,33.0,11.0,381.0
ZoneA,2023-01-16 1:00,595.0,657.0,1.0,0.0,275.0,1181.0,0.0,8.0,32.0,10.0,385.0
ZoneA,2023-01-16 2:00,588.0,648.0,1.0,0.0,254.0,1202.0,0.0,7.0,31.0,9.0,387.0
ZoneA,2023-01-16 3:00,604.0,655.0,1.0,0.0,225.0,1201.0,0.0,8.0,31.0,8.0,390.0
ZoneA,2023-01-16 4:00,605.0,656.0,1.0,0.0,207.0,1202.0,0.0,8.0,30.0,8.0,393.0
ZoneA,2023-01-16 5:00,600.0,645.0,1.0,0.0,82.0,1331.0,0.0,8.0,26.0,3.0,411.0
ZoneA,2023-01-16 6:00,608.0,667.0,2.0,0.0,58.0,1388.0,0.0,10.0,24.0,2.0,417.0
ZoneA,2023-01-16 7:00,606.0,712.0,2.0,0.0,57.0,1399.0,0.0,9.0,24.0,2.0,424.0
ZoneA,2023-01-16 8:00,610.0,787.0,1.0,0.0,55.0,1396.0,0.0,8.0,23.0,2.0,435.0
ZoneA,2023-01-16 9:00,613.0,854.0,1.0,0.0,64.0,1399.0,0.0,8.0,23.0,2.0,443.0
ZoneA,2023-01-16 10:00,622.0,866.0,1.0,0.0,120.0,1485.0,0.0,7.0,24.0,4.0,434.0
ZoneA,2023-01-16 11:00,617.0,867.0,1.0,0.0,276.0,1503.0,0.0,7.0,27.0,8.0,414.0
ZoneA,2023-01-16 12:00,622.0,874.0,1.0,13.0,343.0,1551.0,0.0,6.0,29.0,11.0,404.0
ZoneA,2023-01-16 13:00,607.0,756.0,1.0,191.0,322.0,1497.0,0.0,6.0,33.0,15.0,372.0
ZoneA,2023-01-16 14:00,584.0,561.0,0.0,424.0,143.0,1356.0,0.0,6.0,37.0,18.0,336.0
ZoneA,2023-01-16 15:00,589.0,556.0,0.0,554.0,66.0,1090.0,0.0,6.0,42.0,22.0,322.0
ZoneA,2023-01-16 16:00,592.0,552.0,0.0,553.0,56.0,975.0,0.0,8.0,44.0,22.0,318.0
ZoneA,2023-01-16 17:00,590.0,542.0,0.0,513.0,54.0,972.0,0.0,7.0,43.0,21.0,321.0
ZoneA,2023-01-16 18:00,589.0,538.0,0.0,499.0,50.0,942.0,0.0,7.0,43.0,21.0,322.0
ZoneA,2023-01-16 19:00,590.0,530.0,1.0,389.0,53.0,978.0,0.0,8.0,41.0,17.0,335.0
ZoneA,2023-01-16 20:00,576.0,513.0,1.0,189.0,54.0,1058.0,0.0,8.0,34.0,10.0,364.0
ZoneA,2023-01-16 21:00,568.0,506.0,1.0,90.0,57.0,1003.0,0.0,8.0,32.0,7.0,378.0
ZoneA,2023-01-16 22:00,570.0,525.0,1.0,13.0,93.0,1107.0,0.0,8.0,29.0,5.0,390.0
ZoneA,2023-01-16 23:00,566.0,533.0,1.0,0.0,183.0,1197.0,0.0,7.0,30.0,7.0,380.0
ZoneA,2023-01-17 0:00,568.0,536.0,1.0,0.0,190.0,1209.0,0.0,8.0,30.0,8.0,380.0
ZoneA,2023-01-17 1:00,576.0,541.0,1.0,0.0,192.0,1155.0,0.0,8.0,31.0,8.0,379.0
ZoneA,2023-01-17 2:00,577.0,537.0,1.0,0.0,146.0,1103.0,0.0,8.0,31.0,6.0,384.0
ZoneA,2023-01-17 3:00,578.0,527.0,1.0,0.0,59.0,1074.0,0.0,8.0,28.0,3.0,397.0
ZoneA,2023-01-17 4:00,578.0,508.0,1.0,0.0,60.0,968.0,0.0,9.0,30.0,3.0,392.0
ZoneA,2023-01-17 5:00,572.0,498.0,2.0,0.0,54.0,900.0,0.0,8.0,31.0,3.0,391.0
ZoneA,2023-01-17 6:00,558.0,483.0,2.0,0.0,42.0,867.0,0.0,9.0,31.0,2.0,393.0
ZoneA,2023-01-17 7:00,565.0,488.0,2.0,0.0,43.0,874.0,0.0,8.0,31.0,2.0,392.0
ZoneA,2023-01-17 8:00,561.0,483.0,2.0,0.0,42.0,880.0,0.0,8.0,31.0,2.0,392.0
ZoneA,2023-01-17 9:00,568.0,492.0,2.0,0.0,47.0,914.0,0.0,8.0,30.0,2.0,392.0
ZoneA,2023-01-17 10:00,579.0,507.0,1.0,0.0,68.0,1048.0,0.0,8.0,29.0,3.0,390.0
ZoneA,2023-01-17 11:00,596.0,535.0,1.0,0.0,142.0,1201.0,0.0,8.0,30.0,6.0,383.0
ZoneA,2023-01-17 12:00,579.0,538.0,1.0,4.0,252.0,1183.0,0.0,7.0,33.0,10.0,368.0
ZoneA,2023-01-17 13:00,574.0,522.0,1.0,181.0,140.0,1120.0,0.0,7.0,35.0,13.0,355.0
ZoneA,2023-01-17 14:00,562.0,506.0,1.0,339.0,81.0,893.0,0.0,7.0,41.0,18.0,334.0
ZoneA,2023-01-17 15:00,574.0,541.0,1.0,383.0,68.0,814.0,0.0,8.0,43.0,19.0,334.0
ZoneA,2023-01-17 16:00,572.0,529.0,1.0,325.0,64.0,859.0,0.0,8.0,41.0,17.0,341.0
ZoneA,2023-01-17 17:00,566.0,502.0,1.0,276.0,68.0,888.0,0.0,8.0,39.0,15.0,344.0
ZoneA,2023-01-17 18:00,567.0,506.0,1.0,199.0,64.0,923.0,0.0,8.0,37.0,12.0,358.0
ZoneA,2023-01-17 19:00,569.0,514.0,1.0,128.0,62.0,963.0,0.0,8.0,34.0,9.0,372.0
ZoneA,2023-01-17 20:00,561.0,502.0,1.0,94.0,62.0,926.0,0.0,6.0,33.0,7.0,376.0
ZoneA,2023-01-17 21:00,569.0,511.0,1.0,50.0,67.0,970.0,0.0,6.0,32.0,5.0,384.0
ZoneA,2023-01-17 22:00,567.0,517.0,1.0,3.0,77.0,1021.0,0.0,5.0,30.0,4.0,392.0
ZoneA,2023-01-17 23:00,566.0,529.0,0.0,0.0,152.0,1058.0,0.0,5.0,31.0,7.0,383.0
ZoneA,2023-01-18 0:00,561.0,533.0,0.0,0.0,187.0,1000.0,0.0,5.0,33.0,8.0,378.0
ZoneA,2023-01-18 1:00,561.0,522.0,0.0,0.0,136.0,959.0,0.0,6.0,32.0,6.0,384.0
ZoneA,2023-01-18 2:00,559.0,510.0,0.0,0.0,106.0,887.0,0.0,7.0,32.0,5.0,386.0
ZoneA,2023-01-18 3:00,546.0,486.0,0.0,0.0,53.0,800.0,0.0,7.0,32.0,3.0,393.0
ZoneA,2023-01-18 4:00,525.0,469.0,0.0,0.0,47.0,717.0,0.0,7.0,32.0,3.0,394.0
ZoneA,2023-01-18 5:00,527.0,461.0,0.0,0.0,46.0,645.0,0.0,7.0,34.0,3.0,391.0
ZoneA,2023-01-18 6:00,534.0,462.0,0.0,0.0,43.0,618.0,0.0,7.0,35.0,3.0,390.0
ZoneA,2023-01-18 7:00,553.0,474.0,0.0,0.0,43.0,663.0,0.0,8.0,34.0,3.0,390.0
ZoneA,2023-01-18 8:00,541.0,465.0,0.0,0.0,43.0,647.0,0.0,8.0,34.0,3.0,390.0
ZoneA,2023-01-18 9:00,552.0,477.0,0.0,0.0,42.0,662.0,0.0,8.0,34.0,2.0,391.0
ZoneA,2023-01-18 10:00,551.0,477.0,0.0,0.0,50.0,718.0,0.0,8.0,33.0,3.0,390.0
ZoneA,2023-01-18 11:00,562.0,494.0,0.0,0.0,93.0,841.0,0.0,8.0,33.0,5.0,384.0
ZoneA,2023-01-18 12:00,562.0,511.0,0.0,1.0,159.0,844.0,0.0,7.0,35.0,8.0,376.0
ZoneA,2023-01-18 13:00,557.0,510.0,0.0,28.0,154.0,797.0,0.0,6.0,36.0,9.0,372.0
ZoneA,2023-01-18 14:00,560.0,512.0,0.0,70.0,83.0,824.0,0.0,7.0,35.0,7.0,377.0
ZoneA,2023-01-18 15:00,555.0,506.0,0.0,111.0,45.0,794.0,0.0,6.0,35.0,8.0,376.0
ZoneA,2023-01-18 16:00,556.0,509.0,0.0,195.0,43.0,704.0,0.0,6.0,39.0,12.0,359.0
ZoneA,2023-01-18 17:00,556.0,507.0,0.0,258.0,40.0,660.0,0.0,6.0,42.0,15.0,347.0
ZoneA,2023-01-18 18:00,564.0,514.0,0.0,305.0,43.0,654.0,0.0,7.0,44.0,17.0,339.0
ZoneA,2023-01-18 19:00,564.0,514.0,0.0,258.0,45.0,673.0,0.0,7.0,42.0,15.0,347.0
ZoneA,2023-01-18 20:00,551.0,499.0,0.0,200.0,47.0,650.0,0.0,8.0,41.0,13.0,355.0
ZoneA,2023-01-18 21:00,557.0,499.0,0.0,75.0,53.0,761.0,0.0,8.0,35.0,7.0,379.0
ZoneA,2023-01-18 22:00,566.0,516.0,1.0,9.0,92.0,877.0,0.0,7.0,32.0,5.0,387.0
ZoneA,2023-01-18 23:00,568.0,528.0,0.0,0.0,178.0,914.0,0.0,7.0,34.0,8.0,376.0
ZoneA,2023-01-19 0:00,562.0,515.0,0.0,0.0,217.0,857.0,0.0,7.0,36.0,10.0,367.0
ZoneA,2023-01-19 1:00,558.0,502.0,0.0,0.0,191.0,833.0,0.0,7.0,36.0,9.0,368.0
ZoneA,2023-01-19 2:00,558.0,499.0,1.0,0.0,134.0,780.0,0.0,7.0,35.0,7.0,377.0
ZoneA,2023-01-19 3:00,548.0,482.0,0.0,0.0,83.0,722.0,0.0,8.0,34.0,5.0,385.0
ZoneA,2023-01-19 4:00,554.0,479.0,1.0,0.0,46.0,665.0,0.0,8.0,34.0,3.0,390.0
ZoneA,2023-01-19 5:00,549.0,468.0,1.0,0.0,38.0,647.0,0.0,8.0,34.0,2.0,390.0
ZoneA,2023-01-19 6:00,532.0,454.0,1.0,0.0,36.0,622.0,0.0,9.0,34.0,2.0,390.0
ZoneA,2023-01-19 7:00,527.0,449.0,0.0,0.0,35.0,609.0,0.0,9.0,35.0,2.0,390.0
ZoneA,2023-01-19 8:00,529.0,450.0,0.0,0.0,36.0,606.0,0.0,9.0,35.0,2.0,389.0
ZoneA,2023-01-19 9:00,538.0,459.0,1.0,0.0,37.0,621.0,0.0,9.0,35.0,2.0,390.0
ZoneA,2023-01-19 10:00,545.0,467.0,1.0,0.0,41.0,642.0,0.0,8.0,34.0,2.0,390.0
ZoneA,2023-01-19 11:00,563.0,488.0,0.0,0.0,75.0,784.0,0.0,8.0,33.0,4.0,385.0
ZoneA,2023-01-19 12:00,556.0,496.0,0.0,4.0,106.0,835.0,0.0,8.0,33.0,6.0,382.0
ZoneA,2023-01-19 13:00,551.0,546.0,0.0,144.0,59.0,734.0,0.0,8.0,37.0,10.0,376.0
ZoneA,2023-01-19 14:00,569.0,567.0,0.0,316.0,62.0,708.0,0.0,8.0,42.0,17.0,347.0
ZoneA,2023-01-19 15:00,577.0,550.0,0.0,349.0,61.0,722.0,0.0,7.0,44.0,18.0,338.0
ZoneA,2023-01-19 16:00,557.0,494.0,0.0,314.0,54.0,713.0,0.0,7.0,43.0,17.0,334.0
ZoneA,2023-01-19 17:00,560.0,495.0,0.0,223.0,52.0,730.0,0.0,8.0,40.0,13.0,350.0
ZoneA,2023-01-19 18:00,535.0,470.0,1.0,200.0,45.0,662.0,0.0,7.0,41.0,13.0,351.0
ZoneA,2023-01-19 19:00,547.0,478.0,1.0,208.0,49.0,668.0,0.0,8.0,41.0,13.0,349.0
ZoneA,2023-01-19 20:00,551.0,484.0,1.0,218.0,48.0,667.0,0.0,8.0,41.0,13.0,348.0
